Transaction ID,Date,Account Number,Bank Name,Bank Statement Amount,Book Records Amount,Match Status
TXN-006360,2040-05-30,ACCT-023339,Wells Fargo,12.68828,11.038378,Break
TXN-006363,2040-06-02,ACCT-070639,Bank of America,-4.0052085,-4.097171,Match
TXN-006369,2040-06-08,ACCT-018224,Bank of America,-2.0968194,-0.60555065,Match
TXN-006371,2040-06-10,ACCT-996780,Citibank,-4.0055246,-4.097249,Match
TXN-006372,2040-06-11,ACCT-606932,Bank of America,10.609527,28.082066,Break
TXN-006375,2040-06-14,ACCT-340756,Bank of America,-3.960928,-4.018604,Match
TXN-006376,2040-06-15,ACCT-150867,Chase,-3.9619145,-3.9504619,Break
TXN-006377,2040-06-16,ACCT-192941,Wells Fargo,-4.003896,-4.09424,Break
TXN-006380,2040-06-19,ACCT-060371,Bank of America,-4.005636,-4.097636,Match
TXN-006382,2040-06-21,ACCT-434207,Citibank,-3.935818,-3.9447136,Break
TXN-006397,2040-07-06,ACCT-187912,Chase,2117.3088,1949.5679,Match
TXN-006398,2040-07-07,ACCT-911236,Chase,-4.005509,-4.097523,Match
TXN-006403,2040-07-12,ACCT-877621,HSBC,457.7273,543.4779,Break
TXN-006405,2040-07-14,ACCT-218250,Bank of America,-4.005636,-4.097636,Match
TXN-006407,2040-07-16,ACCT-648290,Bank of America,-2.4640021,0.75310266,Break
TXN-006412,2040-07-21,ACCT-485388,Chase,-3.9150922,-4.0486183,Break
TXN-006414,2040-07-23,ACCT-201802,Bank of America,-4.004869,-4.096353,Break
TXN-006416,2040-07-25,ACCT-985701,Bank of America,-3.930491,-4.034972,Match
TXN-006417,2040-07-26,ACCT-187294,Chase,-4.0045257,-4.09541,Break
TXN-006421,2040-07-30,ACCT-702933,HSBC,-4.004669,-4.0950937,Break
TXN-006431,2040-08-09,ACCT-962607,HSBC,1864.8604,1272.5231,Match
TXN-006440,2040-08-18,ACCT-647294,Chase,-3.972397,-4.0689673,Match
TXN-006442,2040-08-20,ACCT-490592,Citibank,791.6561,500.33206,Match
TXN-006446,2040-08-24,ACCT-356605,Bank of America,-3.9792745,-4.0798025,Break
TXN-006447,2040-08-25,ACCT-462386,HSBC,2771.8628,2667.2444,Match
TXN-006451,2040-08-29,ACCT-328972,HSBC,-2.5322776,-0.2962624,Break
TXN-006457,2040-09-04,ACCT-050082,Bank of America,8.5097,9.897757,Match
TXN-006458,2040-09-05,ACCT-403039,Citibank,-4.0028954,-4.0881057,Break
TXN-006468,2040-09-15,ACCT-883503,Citibank,81.31934,85.166565,Match
TXN-006470,2040-09-17,ACCT-858748,Bank of America,-4.0022817,-4.0950956,Match
TXN-006471,2040-09-18,ACCT-835834,Bank of America,-4.005476,-4.097269,Break
TXN-006472,2040-09-19,ACCT-523096,Chase,2273.4268,1543.2483,Match
TXN-006478,2040-09-25,ACCT-053016,Chase,-4.005363,-4.097398,Match
TXN-006480,2040-09-27,ACCT-689017,Bank of America,-4.0056343,-4.097634,Break
TXN-006485,2040-10-02,ACCT-999662,Wells Fargo,138.05305,437.24338,Break
TXN-006489,2040-10-06,ACCT-016615,Wells Fargo,35.922653,102.371735,Break
TXN-006491,2040-10-08,ACCT-641454,Bank of America,-3.997505,-4.0921803,Match
TXN-006494,2040-10-11,ACCT-721689,HSBC,792.63354,989.79913,Break
TXN-006495,2040-10-12,ACCT-374521,Chase,-3.1954048,-3.4565496,Match
TXN-006507,2040-10-24,ACCT-121939,Citibank,78.06036,432.9254,Break
TXN-006510,2040-10-27,ACCT-613802,Bank of America,-0.2362453,0.26566252,Match
TXN-006512,2040-10-29,ACCT-716883,HSBC,-4.005635,-4.0976357,Match
TXN-006515,2040-11-01,ACCT-322456,HSBC,2.6852663,14.0770235,Break
TXN-006520,2040-11-06,ACCT-592903,HSBC,1846.8951,1599.4026,Match
TXN-006525,2040-11-11,ACCT-757843,Citibank,-3.996944,-4.072299,Break
TXN-006526,2040-11-12,ACCT-776355,Citibank,-4.0056343,-4.0976353,Break
TXN-006527,2040-11-13,ACCT-759090,Citibank,-3.6073165,-2.5979934,Break
TXN-006528,2040-11-14,ACCT-158650,Bank of America,-3.7829285,-3.7546484,Match
TXN-006529,2040-11-15,ACCT-451010,Bank of America,-4.0049047,-4.094918,Break
TXN-006530,2040-11-16,ACCT-301771,Bank of America,-3.739811,-2.9246783,Break
TXN-006531,2040-11-17,ACCT-185088,Chase,-4.005594,-4.097486,Break
TXN-006535,2040-11-21,ACCT-214157,Citibank,15.211256,28.731766,Break
TXN-006541,2040-11-27,ACCT-492887,Bank of America,-4.0055566,-4.097578,Match
TXN-006542,2040-11-28,ACCT-585398,Wells Fargo,-4.0056353,-4.0976343,Break
TXN-006543,2040-11-29,ACCT-864834,Citibank,7.748369,11.74285,Match
TXN-006545,2040-12-01,ACCT-420484,HSBC,2459.9941,2322.717,Match
TXN-006547,2040-12-03,ACCT-047277,Citibank,6.605933,29.615105,Match
TXN-006549,2040-12-05,ACCT-046522,HSBC,2700.841,2558.8245,Match
TXN-006550,2040-12-06,ACCT-078678,Wells Fargo,120.11364,206.6465,Break
TXN-006564,2040-12-20,ACCT-730835,Chase,2396.83,2258.614,Match
TXN-006566,2040-12-22,ACCT-930718,Bank of America,-4.0022264,-4.0894785,Break
TXN-006567,2040-12-23,ACCT-700682,Citibank,-4.0055423,-4.0975466,Match
TXN-006571,2040-12-27,ACCT-602000,Bank of America,-4.0055666,-4.097462,Match
TXN-006574,2040-12-30,ACCT-155412,Chase,-4.005635,-4.0976357,Match
TXN-006580,2041-01-05,ACCT-516053,Citibank,-4.004887,-4.0948124,Break
TXN-006582,2041-01-07,ACCT-135544,Bank of America,-4.005621,-4.097612,Break
TXN-006586,2041-01-11,ACCT-057160,Wells Fargo,13.084793,52.43903,Break
TXN-006589,2041-01-14,ACCT-924225,Citibank,-4.0056357,-4.0976334,Break
TXN-006593,2041-01-18,ACCT-456238,Chase,-3.392159,-3.7515416,Match
TXN-006599,2041-01-24,ACCT-495851,Citibank,-3.695697,-3.8425133,Match
TXN-006601,2041-01-26,ACCT-548118,Wells Fargo,-4.005636,-4.097636,Break
TXN-006603,2041-01-28,ACCT-528019,Wells Fargo,-3.9862754,-4.0759726,Break
TXN-006607,2041-02-01,ACCT-956176,Citibank,-3.9466617,-3.977555,Break
TXN-006610,2041-02-04,ACCT-163725,HSBC,-4.0056353,-4.0976353,Match
TXN-006611,2041-02-05,ACCT-129560,Chase,0.4249204,-0.17151178,Break
TXN-006613,2041-02-07,ACCT-608401,Chase,2406.4695,1906.422,Match
TXN-006615,2041-02-09,ACCT-893370,Bank of America,-4.0041513,-4.09074,Break
TXN-006617,2041-02-11,ACCT-193598,Chase,-3.491366,-3.6494582,Match
TXN-006618,2041-02-12,ACCT-520509,Citibank,723.31085,664.09625,Match
TXN-006620,2041-02-14,ACCT-500348,Chase,-3.9108245,-3.9374018,Match
TXN-006627,2041-02-21,ACCT-477887,Bank of America,-4.005392,-4.097408,Match
TXN-006630,2041-02-24,ACCT-326408,Chase,5.4995174,2.453986,Match
TXN-006634,2041-02-28,ACCT-813179,Wells Fargo,17.662376,17.671522,Break
TXN-006636,2041-03-02,ACCT-661512,Bank of America,-2.8269277,-0.46497384,Break
TXN-006637,2041-03-03,ACCT-158477,Chase,-4.005636,-4.097636,Match
TXN-006639,2041-03-05,ACCT-939409,Bank of America,-3.9827123,-4.0840626,Match
TXN-006641,2041-03-07,ACCT-184059,Citibank,-3.9605885,-3.9273314,Break
TXN-006644,2041-03-10,ACCT-652070,Wells Fargo,-4.005636,-4.097636,Break
TXN-006645,2041-03-11,ACCT-046355,Bank of America,-4.004337,-4.095416,Match
TXN-006646,2041-03-12,ACCT-499753,Citibank,-3.9976068,-4.0788884,Break
TXN-006653,2041-03-19,ACCT-657429,Citibank,15.808283,22.854723,Match
TXN-006656,2041-03-22,ACCT-082772,Chase,2252.6086,2333.8447,Match
TXN-006657,2041-03-23,ACCT-644348,Citibank,3.1565301,2.657389,Match
TXN-006658,2041-03-24,ACCT-759980,HSBC,-3.9883199,-4.0504174,Break
TXN-006660,2041-03-26,ACCT-730017,HSBC,-2.092094,-2.8623705,Match
TXN-006663,2041-03-29,ACCT-282276,Chase,11.530464,8.411199,Match
TXN-006666,2041-04-01,ACCT-596480,Chase,263.25064,309.26108,Match
TXN-006668,2041-04-03,ACCT-346353,Chase,-3.281307,-3.7433648,Match
TXN-006669,2041-04-04,ACCT-266331,Bank of America,-3.825293,-3.462871,Break
TXN-006675,2041-04-10,ACCT-781114,Citibank,-4.0056357,-4.097636,Match
TXN-006676,2041-04-11,ACCT-312780,HSBC,-4.0047235,-4.0969,Match
TXN-006677,2041-04-12,ACCT-165383,HSBC,999.9502,1034.4355,Break
TXN-006678,2041-04-13,ACCT-146232,Bank of America,-3.9855413,-4.066594,Match
TXN-006680,2041-04-15,ACCT-527398,Wells Fargo,2616.3635,2486.58,Match
TXN-006684,2041-04-19,ACCT-589870,Citibank,328.83148,682.55365,Break
TXN-006685,2041-04-20,ACCT-889265,Bank of America,-4.0055785,-4.097546,Match
TXN-006695,2041-04-30,ACCT-639031,Bank of America,-3.5876398,-2.7779427,Break
TXN-006698,2041-05-03,ACCT-834313,Bank of America,-3.6600463,-3.7338772,Match
TXN-006702,2041-05-07,ACCT-706644,Citibank,-1.3901392,-1.6522235,Match
TXN-006703,2041-05-08,ACCT-971281,Wells Fargo,-4.0056252,-4.0976176,Break
TXN-006705,2041-05-10,ACCT-511909,Citibank,-4.0056305,-4.0976176,Break
TXN-006710,2041-05-15,ACCT-265187,Citibank,-4.00562,-4.0976286,Match
TXN-006711,2041-05-16,ACCT-675023,Citibank,-0.94214857,4.604841,Break
TXN-006722,2041-05-27,ACCT-774654,Citibank,1868.094,1941.2964,Match
TXN-006723,2041-05-28,ACCT-978586,Chase,-4.005618,-4.0976124,Match
TXN-006725,2041-05-30,ACCT-471635,Citibank,-1.4745888,4.489745,Break
TXN-006732,2041-06-06,ACCT-651188,Citibank,-4.0049186,-4.0948544,Break
TXN-006733,2041-06-07,ACCT-797703,Chase,50.976856,31.384277,Match
TXN-006737,2041-06-11,ACCT-017120,Citibank,-3.8627677,-3.3737397,Break
TXN-006738,2041-06-12,ACCT-387742,Citibank,3.56413,0.290727,Match
TXN-006739,2041-06-13,ACCT-339340,HSBC,-4.001217,-4.086044,Break
TXN-006742,2041-06-16,ACCT-260439,Chase,-3.9980738,-4.0826006,Break
TXN-006745,2041-06-19,ACCT-801611,HSBC,1.2766188,-0.41458312,Match
TXN-006748,2041-06-22,ACCT-738267,Bank of America,-4.00557,-4.097532,Break
TXN-006749,2041-06-23,ACCT-507348,Wells Fargo,-4.005636,-4.097636,Match
TXN-006758,2041-07-02,ACCT-453194,HSBC,-3.491669,-3.582925,Break
TXN-006764,2041-07-08,ACCT-287026,Citibank,156.31435,331.0143,Break
TXN-006765,2041-07-09,ACCT-890064,HSBC,-4.0048056,-4.0972495,Match
TXN-006767,2041-07-11,ACCT-430962,HSBC,16.118797,17.363867,Match
TXN-006768,2041-07-12,ACCT-636328,Chase,1419.1005,1401.6924,Match
TXN-006771,2041-07-15,ACCT-353311,Citibank,-3.977391,-4.0123873,Break
TXN-006777,2041-07-21,ACCT-177847,Bank of America,-4.005636,-4.097636,Break
TXN-006778,2041-07-22,ACCT-048128,Chase,1349.6819,1548.7936,Match
TXN-006781,2041-07-25,ACCT-693993,HSBC,32.655872,75.14127,Break
TXN-006783,2041-07-27,ACCT-989758,Bank of America,-3.9650111,-4.039239,Break
TXN-006784,2041-07-28,ACCT-103874,Citibank,204.28412,695.8342,Break
TXN-006788,2041-08-01,ACCT-489399,Wells Fargo,-3.7956958,-3.94589,Match
TXN-006789,2041-08-02,ACCT-461834,Citibank,-4.0056357,-4.0976343,Break
TXN-006794,2041-08-07,ACCT-426023,Citibank,-3.89432,-3.9476564,Match
TXN-006800,2041-08-13,ACCT-997915,Wells Fargo,222.33195,357.93375,Break
TXN-006802,2041-08-15,ACCT-358034,Citibank,-4.005634,-4.0976267,Break
TXN-006807,2041-08-20,ACCT-542999,Citibank,469.26712,715.4272,Match
TXN-006808,2041-08-21,ACCT-376468,Bank of America,-4.005557,-4.0975533,Match
TXN-006810,2041-08-23,ACCT-599227,Chase,2745.6218,2606.1892,Match
TXN-006813,2041-08-26,ACCT-837375,Wells Fargo,1786.3313,1509.3157,Break
TXN-006814,2041-08-27,ACCT-774922,HSBC,-3.998578,-4.0914164,Break
TXN-006817,2041-08-30,ACCT-818654,Bank of America,-2.6747832,1.1839136,Break
TXN-006820,2041-09-02,ACCT-946594,Citibank,-4.005636,-4.0976357,Break
TXN-006823,2041-09-05,ACCT-361735,Bank of America,-4.005627,-4.0976315,Match
TXN-006824,2041-09-06,ACCT-976602,HSBC,-1.4279476,-1.0456711,Break
TXN-006834,2041-09-16,ACCT-730751,Bank of America,-4.0019727,-4.0872083,Match
TXN-006842,2041-09-24,ACCT-192655,Bank of America,-3.9328518,-3.8770695,Break
TXN-006845,2041-09-27,ACCT-935798,Citibank,-4.005298,-4.0969796,Break
TXN-006846,2041-09-28,ACCT-239977,Citibank,444.09546,924.16046,Break
TXN-006853,2041-10-05,ACCT-714153,Bank of America,-2.1027057,-0.080717705,Break
TXN-006864,2041-10-16,ACCT-576069,Chase,457.5927,520.2944,Match
TXN-006869,2041-10-21,ACCT-449351,Bank of America,-4.0056295,-4.0976334,Match
TXN-006870,2041-10-22,ACCT-059313,Citibank,1374.2262,1771.9233,Match
TXN-006874,2041-10-26,ACCT-192666,Wells Fargo,-4.005636,-4.097636,Match
TXN-006882,2041-11-03,ACCT-017647,Wells Fargo,-3.689042,-3.7911956,Match
TXN-006883,2041-11-04,ACCT-873750,Wells Fargo,-3.875591,-4.020306,Match
TXN-006887,2041-11-08,ACCT-606350,Bank of America,-4.0056314,-4.0976233,Break
TXN-006892,2041-11-13,ACCT-187509,Citibank,13.799473,56.3878,Break
TXN-006893,2041-11-14,ACCT-558193,Chase,112.9579,125.84504,Break
TXN-006894,2041-11-15,ACCT-050899,Bank of America,-4.0055923,-4.0976186,Match
TXN-006895,2041-11-16,ACCT-552681,HSBC,13.743725,24.580198,Break
TXN-006896,2041-11-17,ACCT-513190,Bank of America,-3.461956,-3.5342572,Match
TXN-006899,2041-11-20,ACCT-148389,Bank of America,0.6035322,0.69086874,Match
TXN-006901,2041-11-22,ACCT-769171,Chase,-4.0056214,-4.097622,Match
TXN-006905,2041-11-26,ACCT-019664,Citibank,-1.7004946,-1.1463271,Break
TXN-006906,2041-11-27,ACCT-510911,Citibank,29.064787,46.686306,Match
TXN-006908,2041-11-29,ACCT-223472,Citibank,-4.005636,-4.0976353,Break
TXN-006911,2041-12-02,ACCT-767375,Bank of America,-4.00527,-4.09724,Match
TXN-006918,2041-12-09,ACCT-178921,Bank of America,-4.005593,-4.0975804,Match
TXN-006922,2041-12-13,ACCT-785730,Chase,-3.994459,-4.08945,Match
TXN-006925,2041-12-16,ACCT-486651,Chase,-4.005498,-4.0974617,Match
TXN-006929,2041-12-20,ACCT-217030,Citibank,-3.9181437,-4.042325,Match
TXN-006937,2041-12-28,ACCT-622960,HSBC,1507.421,1695.0886,Match
TXN-006938,2041-12-29,ACCT-718080,Chase,2440.4268,2469.656,Match
TXN-006939,2041-12-30,ACCT-529619,Citibank,49.712303,65.630165,Match
TXN-006942,2042-01-02,ACCT-313274,HSBC,2004.8782,1891.502,Match
TXN-006944,2042-01-04,ACCT-827742,Wells Fargo,-4.005636,-4.097636,Break
TXN-006945,2042-01-05,ACCT-659829,Chase,303.96823,275.62418,Match
TXN-006950,2042-01-10,ACCT-334872,Citibank,-4.005636,-4.097636,Break
TXN-006958,2042-01-18,ACCT-074981,Bank of America,-4.005636,-4.097636,Match
TXN-006961,2042-01-21,ACCT-485083,Wells Fargo,-3.94492,-3.9184012,Break
TXN-006964,2042-01-24,ACCT-509624,Wells Fargo,224.16719,277.23575,Break
TXN-006966,2042-01-26,ACCT-467047,HSBC,443.24225,628.5282,Break
TXN-006967,2042-01-27,ACCT-499948,Chase,32.829815,13.281819,Match
TXN-006971,2042-01-31,ACCT-643336,Bank of America,125.006325,116.98039,Match
TXN-006972,2042-02-01,ACCT-666198,HSBC,-2.80585,-3.3840353,Match
TXN-006977,2042-02-06,ACCT-731450,Bank of America,-4.0038166,-4.0911913,Break
TXN-006980,2042-02-09,ACCT-360669,Chase,-4.0045934,-4.0967107,Break
TXN-006981,2042-02-10,ACCT-492581,HSBC,1100.7645,1325.4375,Break
TXN-006982,2042-02-11,ACCT-767393,Citibank,1.17175,18.882113,Break
TXN-006986,2042-02-15,ACCT-435418,Chase,18.04503,45.64065,Break
TXN-006987,2042-02-16,ACCT-458481,Chase,540.8637,396.92642,Match
TXN-006989,2042-02-18,ACCT-865654,Citibank,-4.005635,-4.097635,Match
TXN-006997,2042-02-26,ACCT-897265,HSBC,-4.005631,-4.0976305,Break
TXN-007000,2042-03-01,ACCT-446205,Citibank,-4.001081,-4.093459,Match
TXN-007001,2042-03-02,ACCT-251803,Wells Fargo,-4.005636,-4.097636,Break
TXN-007003,2042-03-04,ACCT-418010,Citibank,4.318054,8.132996,Break
TXN-007004,2042-03-05,ACCT-240158,Bank of America,-3.9939272,-4.086563,Match
TXN-007005,2042-03-06,ACCT-504645,Bank of America,9.683455,9.733324,Match
TXN-007006,2042-03-07,ACCT-053016,Citibank,-4.005558,-4.097348,Break
TXN-007010,2042-03-11,ACCT-027466,Bank of America,-0.28168336,-1.8111745,Match
TXN-007011,2042-03-12,ACCT-393933,Citibank,-4.00397,-4.089424,Break
TXN-007015,2042-03-16,ACCT-091146,Bank of America,-4.00539,-4.097395,Match
TXN-007023,2042-03-24,ACCT-835847,Bank of America,-3.8350978,-3.7471542,Match
TXN-007025,2042-03-26,ACCT-733031,Citibank,-1.1837872,1.0437292,Match
TXN-007027,2042-03-28,ACCT-200357,Bank of America,-4.005636,-4.097636,Break
TXN-007028,2042-03-29,ACCT-394591,Citibank,-3.189216,-1.006009,Break
TXN-007030,2042-03-31,ACCT-624544,Chase,604.3723,1179.576,Break
TXN-007032,2042-04-02,ACCT-954243,Chase,-4.005636,-4.097636,Match
TXN-007036,2042-04-06,ACCT-425650,Bank of America,-3.9976983,-4.0905423,Match
TXN-007042,2042-04-12,ACCT-072523,HSBC,935.44324,1044.6289,Break
TXN-007044,2042-04-14,ACCT-424566,Citibank,97.51303,87.2257,Match
TXN-007046,2042-04-16,ACCT-823414,Bank of America,-2.050817,-2.4285574,Match
TXN-007053,2042-04-23,ACCT-898454,Chase,-4.0045805,-4.094602,Break
TXN-007057,2042-04-27,ACCT-189320,Bank of America,-4.004676,-4.095141,Break
TXN-007058,2042-04-28,ACCT-969360,HSBC,2496.299,2479.7065,Match
TXN-007060,2042-04-30,ACCT-653620,Bank of America,-4.005292,-4.097422,Match
TXN-007061,2042-05-01,ACCT-392151,Citibank,-4.0056357,-4.097636,Match
TXN-007063,2042-05-03,ACCT-457862,Wells Fargo,-3.992896,-4.086815,Break
TXN-007070,2042-05-10,ACCT-880344,Bank of America,-2.4599338,-0.5932585,Break
TXN-007072,2042-05-12,ACCT-430962,Chase,2628.6104,2536.5884,Match
TXN-007080,2042-05-20,ACCT-707187,Wells Fargo,-3.965189,-4.012084,Break
TXN-007081,2042-05-21,ACCT-007704,Bank of America,275.4489,267.3486,Match
TXN-007084,2042-05-24,ACCT-373456,Citibank,11.192545,63.484104,Break
TXN-007086,2042-05-26,ACCT-882393,Chase,110.51376,237.0929,Break
TXN-007089,2042-05-29,ACCT-256359,Bank of America,-3.826418,-3.3713393,Break
TXN-007091,2042-05-31,ACCT-394591,Bank of America,-3.7668223,-3.7384923,Match
TXN-007097,2042-06-06,ACCT-955082,Bank of America,0.56644475,3.7858331,Break
TXN-007098,2042-06-07,ACCT-781112,Bank of America,38.127697,100.20192,Match
TXN-007099,2042-06-08,ACCT-568357,Chase,-3.127785,-2.749329,Match
TXN-007100,2042-06-09,ACCT-954674,Bank of America,47.51749,109.28446,Break
TXN-007102,2042-06-11,ACCT-946606,HSBC,-3.9928374,-4.0630193,Break
TXN-007103,2042-06-12,ACCT-154021,Bank of America,-3.8934736,-3.7156246,Break
TXN-007113,2042-06-22,ACCT-404555,Bank of America,-4.0056024,-4.0975776,Match
TXN-007115,2042-06-24,ACCT-679878,Chase,1678.6335,1598.3585,Match
TXN-007116,2042-06-25,ACCT-213712,Bank of America,324.9775,311.4452,Match
TXN-007118,2042-06-27,ACCT-915474,Citibank,-2.7210846,-2.9677997,Match
TXN-007120,2042-06-29,ACCT-923179,HSBC,81.67375,42.98389,Break
TXN-007122,2042-07-01,ACCT-999414,Citibank,-4.005437,-4.0972323,Break
TXN-007124,2042-07-03,ACCT-852225,Citibank,376.9472,509.51846,Match
TXN-007125,2042-07-04,ACCT-106221,HSBC,2390.0828,2527.4282,Match
TXN-007126,2042-07-05,ACCT-221909,HSBC,2854.3855,2701.9722,Match
TXN-007127,2042-07-06,ACCT-670684,Chase,48.74829,150.4447,Break
TXN-007128,2042-07-07,ACCT-718742,Citibank,-4.005636,-4.097636,Match
TXN-007129,2042-07-08,ACCT-899528,Bank of America,-3.465525,-3.4927456,Break
TXN-007134,2042-07-13,ACCT-248890,Citibank,-4.005636,-4.097636,Match
TXN-007138,2042-07-17,ACCT-224652,HSBC,-4.001112,-4.094246,Break
TXN-007139,2042-07-18,ACCT-863389,Citibank,-4.003606,-4.0850744,Break
TXN-007141,2042-07-20,ACCT-572293,HSBC,3.7388747,9.328699,Break
TXN-007142,2042-07-21,ACCT-829362,Wells Fargo,-4.005636,-4.097636,Break
TXN-007148,2042-07-27,ACCT-386849,Chase,-4.005625,-4.0976095,Break
TXN-007152,2042-07-31,ACCT-531076,HSBC,2493.555,2402.06,Match
TXN-007155,2042-08-03,ACCT-566608,Citibank,19.855507,69.513725,Break
TXN-007159,2042-08-07,ACCT-682528,Chase,-4.005147,-4.0970116,Match
TXN-007161,2042-08-09,ACCT-330161,Bank of America,-4.004955,-4.0938087,Break
TXN-007165,2042-08-13,ACCT-566435,Citibank,1160.1372,1307.56,Match
TXN-007166,2042-08-14,ACCT-346025,Bank of America,-4.005636,-4.097636,Break
TXN-007168,2042-08-16,ACCT-977969,Chase,-2.7327855,-2.9730623,Match
TXN-007175,2042-08-23,ACCT-105918,Citibank,0.1947988,-0.67616904,Match
TXN-007176,2042-08-24,ACCT-805118,Citibank,-4.004883,-4.0962744,Match
TXN-007178,2042-08-26,ACCT-462251,Chase,-4.005409,-4.097244,Break
TXN-007180,2042-08-28,ACCT-555070,Bank of America,-4.0056353,-4.097633,Break
TXN-007184,2042-09-01,ACCT-133426,Citibank,-0.19955125,0.84731567,Match
TXN-007185,2042-09-02,ACCT-691110,Chase,-3.9120872,-4.021152,Match
TXN-007187,2042-09-04,ACCT-312396,HSBC,-3.9914203,-4.0649943,Break
TXN-007188,2042-09-05,ACCT-608171,Wells Fargo,-4.0040493,-4.096205,Match
TXN-007191,2042-09-08,ACCT-610449,Bank of America,-4.004318,-4.096316,Match
TXN-007193,2042-09-10,ACCT-254955,HSBC,-4.0042377,-4.096072,Match
TXN-007194,2042-09-11,ACCT-973114,Bank of America,56.212215,68.59094,Match
TXN-007197,2042-09-14,ACCT-500783,Bank of America,-3.6308832,-3.348232,Break
TXN-007207,2042-09-24,ACCT-131215,Bank of America,-4.000722,-4.0942283,Match
TXN-007209,2042-09-26,ACCT-162253,HSBC,-3.9802659,-4.084483,Match
TXN-007215,2042-10-02,ACCT-723176,HSBC,-3.2408662,-2.459277,Break
TXN-007216,2042-10-03,ACCT-091619,Citibank,-2.9559138,-1.0329977,Break
TXN-007219,2042-10-06,ACCT-656894,Citibank,1694.2423,1386.1996,Match
TXN-007222,2042-10-09,ACCT-931759,Wells Fargo,26.69449,80.574455,Break
TXN-007223,2042-10-10,ACCT-228111,Bank of America,-2.3494296,-1.5967702,Match
TXN-007228,2042-10-15,ACCT-935762,Chase,22.030437,19.716726,Match
TXN-007231,2042-10-18,ACCT-923746,Citibank,-4.0039325,-4.090989,Break
TXN-007233,2042-10-20,ACCT-385979,Chase,-3.8080437,-3.8179438,Match
TXN-007240,2042-10-27,ACCT-418109,Bank of America,-4.0045733,-4.09585,Match
TXN-007241,2042-10-28,ACCT-941212,Citibank,-4.0047455,-4.094929,Break
TXN-007242,2042-10-29,ACCT-283468,Bank of America,-4.0056252,-4.097588,Break
TXN-007246,2042-11-02,ACCT-320995,Chase,-3.6965806,-3.713788,Match
TXN-007247,2042-11-03,ACCT-714241,HSBC,16.913267,35.07224,Break
TXN-007248,2042-11-04,ACCT-784411,Chase,1276.9491,859.984,Match
TXN-007254,2042-11-10,ACCT-316648,Citibank,-3.7049477,-3.8037648,Break
TXN-007265,2042-11-21,ACCT-529230,Chase,458.25662,274.856,Match
TXN-007267,2042-11-23,ACCT-373864,Citibank,-4.0056014,-4.097564,Break
TXN-007269,2042-11-25,ACCT-393468,Bank of America,-1.8692306,0.10141788,Break
TXN-007271,2042-11-27,ACCT-148101,Bank of America,927.77405,754.85114,Match
TXN-007272,2042-11-28,ACCT-041258,Citibank,-4.0015254,-4.089086,Break
TXN-007275,2042-12-01,ACCT-817596,Wells Fargo,52.767113,88.69495,Break
TXN-007277,2042-12-03,ACCT-879766,Citibank,-2.6978679,-2.5524096,Match
TXN-007280,2042-12-06,ACCT-387530,HSBC,2235.2737,2400.5833,Break
TXN-007281,2042-12-07,ACCT-046603,Wells Fargo,-1.8627363,-3.1157312,Match
TXN-007285,2042-12-11,ACCT-624644,Chase,15.634613,26.283382,Match
TXN-007286,2042-12-12,ACCT-445496,Chase,1578.9531,1477.6447,Match
TXN-007288,2042-12-14,ACCT-440918,Chase,47.785145,39.568974,Match
TXN-007292,2042-12-18,ACCT-483858,Chase,182.95518,444.18317,Match
TXN-007295,2042-12-21,ACCT-557106,HSBC,43.05269,78.65336,Break
TXN-007296,2042-12-22,ACCT-566608,HSBC,-4.005614,-4.0976033,Break
TXN-007298,2042-12-24,ACCT-376899,HSBC,46.267002,118.572845,Break
TXN-007299,2042-12-25,ACCT-574873,Chase,-3.2391894,-3.1950462,Match
TXN-007312,2043-01-07,ACCT-372840,Wells Fargo,-4.0056334,-4.097635,Break
TXN-007313,2043-01-08,ACCT-221531,Bank of America,-3.999397,-4.0915337,Match
TXN-007315,2043-01-10,ACCT-174924,Citibank,713.1322,1311.6865,Match
TXN-007322,2043-01-17,ACCT-791221,Bank of America,-3.7480311,-3.2416074,Match
