Transaction ID,Date,Account Number,Bank Name,Bank Statement Amount,Book Records Amount,Match Status,Break Reason
TXN-006453,2040-08-31,ACCT-405947,Bank of America,-3.8138144,-3.8398774,Break,Timing Difference
TXN-001984,2028-06-06,ACCT-773727,Bank of America,-4.000536,-4.093212,Match,
TXN-008247,2045-07-30,ACCT-241468,Citibank,-4.005561,-4.097388,Break,Amount Mismatch
TXN-001555,2027-04-04,ACCT-917656,Bank of America,-4.005636,-4.097636,Break,Bank Error
TXN-004851,2036-04-12,ACCT-238667,Bank of America,9.963169,14.227384,Match,
TXN-009096,2047-11-26,ACCT-334043,Chase,-3.9514534,-3.9720109,Break,Duplicate Entry
TXN-009923,2050-03-02,ACCT-276296,HSBC,2174.9368,2192.3237,Break,Bank Error
TXN-007533,2043-08-16,ACCT-255697,Bank of America,-4.0055947,-4.0975504,Break,Bank Error
TXN-006854,2041-10-06,ACCT-743863,Citibank,44.103,44.874462,Break,Bank Error
TXN-004642,2035-09-16,ACCT-702701,HSBC,-4.0056195,-4.097624,Match,
TXN-002882,2030-11-21,ACCT-734781,HSBC,2297.3406,2199.4941,Match,
TXN-001678,2027-08-05,ACCT-778856,Bank of America,-4.0041676,-4.0960917,Match,
TXN-004886,2036-05-17,ACCT-874424,Citibank,3.6021903,5.0768566,Match,
TXN-001965,2028-05-18,ACCT-452000,Citibank,-3.5828357,-1.9243475,Break,Timing Difference
TXN-000902,2025-06-20,ACCT-824785,Citibank,-3.8225043,-3.2998126,Break,Bank Error
TXN-007131,2042-07-10,ACCT-694283,HSBC,2377.1956,2043.8624,Match,
TXN-003069,2031-05-27,ACCT-022549,Bank of America,-4.005636,-4.097636,Match,
TXN-002297,2029-04-15,ACCT-856356,HSBC,908.4668,631.5407,Match,
TXN-006238,2040-01-29,ACCT-664765,HSBC,-4.004941,-4.097228,Break,Fraudulent/Unauthorized
TXN-005863,2039-01-19,ACCT-276870,Bank of America,1.0242785,6.748519,Break,Missing in Bank
TXN-000297,2023-10-24,ACCT-523481,Wells Fargo,-4.005346,-4.096228,Break,Missing in Bank
TXN-008779,2047-01-13,ACCT-276102,Citibank,-4.005636,-4.097636,Break,Bank Error
TXN-000058,2023-02-27,ACCT-095273,Citibank,-0.1377708,-0.19854821,Match,
TXN-007243,2042-10-30,ACCT-823024,HSBC,0.6585249,3.0880907,Break,Amount Mismatch
TXN-004386,2035-01-03,ACCT-875406,Bank of America,-3.7932105,-3.2129567,Break,Amount Mismatch
TXN-002985,2031-03-04,ACCT-200654,Citibank,-1.3050615,5.5943985,Break,Fraudulent/Unauthorized
TXN-000028,2023-01-28,ACCT-254846,Bank of America,-4.0055304,-4.0975213,Match,
TXN-004408,2035-01-25,ACCT-522284,Chase,-4.005397,-4.097546,Match,
TXN-009878,2050-01-16,ACCT-370730,Wells Fargo,-3.9825392,-4.050797,Break,Fraudulent/Unauthorized
TXN-002677,2030-04-30,ACCT-752090,Wells Fargo,-0.943725,1.6435732,Break,Missing in Bank
TXN-008546,2046-05-25,ACCT-436237,Wells Fargo,-4.0043654,-4.0953674,Break,Amount Mismatch
TXN-005263,2037-05-29,ACCT-478815,Citibank,-3.9656386,-4.0583534,Match,
TXN-005842,2038-12-29,ACCT-301016,Chase,2855.2878,2783.9583,Match,
TXN-007022,2042-03-23,ACCT-718147,Bank of America,-4.005609,-4.097509,Break,Missing in Bank
TXN-003249,2031-11-23,ACCT-381352,HSBC,2670.671,2500.3118,Match,
TXN-005668,2038-07-08,ACCT-693452,Chase,-4.0056267,-4.097616,Break,Missing in Books
TXN-003885,2033-08-20,ACCT-436299,Bank of America,-3.970593,-3.9775786,Match,
TXN-007664,2043-12-25,ACCT-360485,Chase,7.2255764,25.14278,Break,Duplicate Entry
TXN-000296,2023-10-23,ACCT-854673,HSBC,-4.0051208,-4.0973773,Break,Missing in Books
TXN-003162,2031-08-28,ACCT-296522,Chase,2571.8804,2302.8777,Match,
TXN-002581,2030-01-24,ACCT-141139,Bank of America,-4.005636,-4.097636,Match,
TXN-003871,2033-08-06,ACCT-612865,Bank of America,-3.926574,-4.008971,Break,Missing in Books
TXN-009211,2048-03-20,ACCT-347969,Citibank,-3.5165625,-3.6349974,Match,
TXN-004405,2035-01-22,ACCT-315686,Wells Fargo,-4.005634,-4.097631,Break,Timing Difference
TXN-006953,2042-01-13,ACCT-820679,Citibank,-4.0021505,-4.093527,Match,
TXN-000649,2024-10-10,ACCT-153176,Bank of America,-4.004671,-4.0970807,Match,
TXN-001371,2026-10-02,ACCT-270279,Chase,-4.005636,-4.097636,Break,Duplicate Entry
TXN-009856,2049-12-25,ACCT-041956,Wells Fargo,-3.9887679,-4.0225506,Break,Missing in Bank
TXN-006993,2042-02-22,ACCT-702701,Bank of America,-3.981449,-4.0093784,Break,Fraudulent/Unauthorized
TXN-005533,2038-02-23,ACCT-376360,Chase,2461.3413,2238.6953,Match,
TXN-009621,2049-05-04,ACCT-197758,Bank of America,-4.005486,-4.0969152,Break,Amount Mismatch
TXN-005709,2038-08-18,ACCT-164619,Bank of America,-4.005636,-4.097636,Match,
TXN-004210,2034-07-11,ACCT-811945,Citibank,-3.9945984,-4.0587654,Break,Bank Error
TXN-000682,2024-11-12,ACCT-981818,Citibank,-2.4108622,0.9981431,Match,
TXN-000435,2024-03-10,ACCT-346316,Bank of America,-4.0048785,-4.0961347,Break,Duplicate Entry
TXN-009310,2048-06-27,ACCT-349463,HSBC,-3.9693637,-4.0385146,Break,Amount Mismatch
TXN-004825,2036-03-17,ACCT-530992,Chase,0.84134567,-0.9983121,Match,
TXN-009762,2049-09-22,ACCT-765363,Wells Fargo,-4.0056357,-4.0976357,Match,
TXN-003160,2031-08-26,ACCT-839531,HSBC,-3.0332947,-1.4873389,Break,Missing in Books
TXN-001490,2027-01-29,ACCT-422687,Citibank,-4.005633,-4.097627,Break,Amount Mismatch
TXN-002988,2031-03-07,ACCT-485610,HSBC,8.253403,6.845132,Match,
TXN-000813,2025-03-23,ACCT-383532,HSBC,2149.1204,2103.9072,Match,
TXN-001883,2028-02-26,ACCT-387663,Citibank,-4.005623,-4.097596,Break,Fraudulent/Unauthorized
TXN-009268,2048-05-16,ACCT-048952,Citibank,-3.5864725,-3.4363055,Match,
TXN-004937,2036-07-07,ACCT-447517,Citibank,-2.488935,2.4497755,Break,Fraudulent/Unauthorized
TXN-009936,2050-03-15,ACCT-837375,Bank of America,-4.005636,-4.0976357,Break,Duplicate Entry
TXN-001941,2028-04-24,ACCT-972885,Chase,1337.2377,1489.2927,Match,
TXN-003297,2032-01-10,ACCT-987285,HSBC,-3.1731331,-2.6872878,Break,Missing in Books
TXN-003535,2032-09-04,ACCT-843603,Bank of America,-2.734154,-2.6931236,Match,
TXN-004526,2035-05-23,ACCT-490013,Bank of America,-3.9974804,-4.068527,Break,Fraudulent/Unauthorized
TXN-003730,2033-03-18,ACCT-962972,Bank of America,-4.005623,-4.0976224,Match,
TXN-007016,2042-03-17,ACCT-523636,Wells Fargo,-3.782627,-3.9046288,Match,
TXN-001613,2027-06-01,ACCT-227315,Citibank,-2.1622262,-1.3790442,Match,
TXN-001182,2026-03-27,ACCT-859306,Bank of America,-1.1880964,4.143965,Match,
TXN-001376,2026-10-07,ACCT-979025,Citibank,-4.0043807,-4.095962,Match,
TXN-009225,2048-04-03,ACCT-348740,Wells Fargo,-4.005557,-4.097502,Break,Timing Difference
TXN-003947,2033-10-21,ACCT-425206,Bank of America,-4.005636,-4.097636,Break,Timing Difference
TXN-007211,2042-09-28,ACCT-423485,Citibank,-4.002921,-4.0938773,Match,
TXN-005212,2037-04-08,ACCT-301016,Bank of America,-4.00562,-4.0975676,Break,Missing in Books
TXN-000064,2023-03-05,ACCT-664308,Bank of America,-3.9859195,-4.0445466,Break,Missing in Books
TXN-000627,2024-09-18,ACCT-560537,Bank of America,-4.005636,-4.097636,Match,
TXN-004422,2035-02-08,ACCT-410679,HSBC,-4.0056252,-4.097632,Match,
TXN-001670,2027-07-28,ACCT-296513,Bank of America,-4.005636,-4.097636,Match,
TXN-002113,2028-10-13,ACCT-970974,Citibank,1934.5918,2068.0298,Match,
TXN-005805,2038-11-22,ACCT-018272,Chase,-4.0056286,-4.0976133,Match,
TXN-009764,2049-09-24,ACCT-695922,Chase,-4.0056334,-4.097635,Match,
TXN-004033,2034-01-15,ACCT-756869,Bank of America,-4.005613,-4.0975575,Break,Timing Difference
TXN-006546,2040-12-02,ACCT-468616,HSBC,0.02489695,9.739588,Break,Duplicate Entry
TXN-007949,2044-10-05,ACCT-529585,Citibank,-4.00524,-4.0973754,Match,
TXN-000085,2023-03-26,ACCT-427997,Chase,-4.0056267,-4.097618,Break,Bank Error
TXN-009181,2048-02-19,ACCT-234977,Chase,-3.9898455,-4.044591,Break,Missing in Bank
TXN-001463,2027-01-02,ACCT-252093,Chase,1741.404,1486.077,Match,
TXN-002284,2029-04-02,ACCT-117502,HSBC,-4.0045567,-4.0968385,Break,Duplicate Entry
TXN-002888,2030-11-27,ACCT-798794,Citibank,1230.1428,1370.2853,Match,
TXN-005835,2038-12-22,ACCT-058956,HSBC,2137.8691,1691.6378,Match,
TXN-000685,2024-11-15,ACCT-945238,Citibank,-3.9773617,-4.0160003,Break,Missing in Bank
TXN-004470,2035-03-28,ACCT-958906,Bank of America,-4.005636,-4.097636,Break,Missing in Bank
TXN-000419,2024-02-23,ACCT-959858,HSBC,-4.005631,-4.0976334,Match,
TXN-005229,2037-04-25,ACCT-391346,HSBC,2602.2698,2704.8833,Match,
TXN-004254,2034-08-24,ACCT-228249,Bank of America,-2.3884885,-2.8169532,Match,
TXN-002710,2030-06-02,ACCT-868422,Citibank,-4.00549,-4.0970798,Break,Duplicate Entry
TXN-002358,2029-06-15,ACCT-322977,Citibank,-3.8139238,-3.92132,Match,
TXN-008060,2045-01-24,ACCT-887386,Citibank,174.68022,118.0618,Break,Fraudulent/Unauthorized
TXN-001367,2026-09-28,ACCT-903722,HSBC,356.83807,461.51474,Break,Missing in Bank
TXN-006278,2040-03-09,ACCT-220425,Wells Fargo,-4.005636,-4.097636,Break,Duplicate Entry
TXN-003917,2033-09-21,ACCT-307146,Wells Fargo,-3.2791858,-1.3532103,Break,Missing in Books
TXN-000294,2023-10-21,ACCT-160736,Citibank,183.60579,107.05706,Match,
TXN-002640,2030-03-24,ACCT-281132,Wells Fargo,-4.0056353,-4.0976357,Break,Amount Mismatch
TXN-009459,2048-11-23,ACCT-118070,Citibank,-4.0042906,-4.0914583,Break,Fraudulent/Unauthorized
TXN-001507,2027-02-15,ACCT-089652,Citibank,-3.99018,-4.0364857,Break,Duplicate Entry
TXN-009038,2047-09-29,ACCT-220539,Citibank,-2.6321561,-1.2641522,Match,
TXN-007394,2043-03-30,ACCT-494443,Citibank,-0.5531534,-1.3265432,Match,
TXN-001635,2027-06-23,ACCT-995712,Chase,18.15015,11.0708885,Match,
TXN-002458,2029-09-23,ACCT-568122,HSBC,2893.8987,2820.6626,Match,
TXN-009892,2050-01-30,ACCT-224654,HSBC,163.51901,145.20511,Break,Missing in Bank
TXN-005559,2038-03-21,ACCT-500380,Citibank,-3.9960096,-4.08906,Match,
TXN-009752,2049-09-12,ACCT-740370,Wells Fargo,-4.0054684,-4.0975327,Match,
TXN-002301,2029-04-19,ACCT-098710,Bank of America,-3.5534258,-1.9362549,Break,Missing in Books
TXN-004538,2035-06-04,ACCT-193403,Citibank,-3.8393767,-3.5808897,Match,
TXN-002939,2031-01-17,ACCT-598429,Bank of America,4.427846,4.603533,Match,
TXN-001564,2027-04-13,ACCT-984035,Citibank,-4.003946,-4.0948725,Match,
TXN-005690,2038-07-30,ACCT-760106,Wells Fargo,43.224056,45.265675,Match,
TXN-008659,2046-09-15,ACCT-504390,Wells Fargo,-3.6194534,-3.3608558,Break,Timing Difference
TXN-007518,2043-08-01,ACCT-843603,Bank of America,-3.9948828,-4.0854034,Match,
TXN-001980,2028-06-02,ACCT-266476,Bank of America,-4.005593,-4.0975523,Break,Bank Error
TXN-001884,2028-02-27,ACCT-695720,Chase,2720.7898,2597.9907,Match,
TXN-003804,2033-05-31,ACCT-017198,Bank of America,-4.002435,-4.0950766,Match,
TXN-000439,2024-03-14,ACCT-529619,Citibank,-1.3932787,2.0965035,Break,Duplicate Entry
TXN-004636,2035-09-10,ACCT-573117,Citibank,-4.004975,-4.0971546,Match,
TXN-004529,2035-05-26,ACCT-837346,Bank of America,-4.005636,-4.097636,Match,
TXN-004333,2034-11-11,ACCT-477790,Chase,-4.005635,-4.0976334,Match,
TXN-003574,2032-10-13,ACCT-811422,Bank of America,67.548584,119.08941,Break,Missing in Bank
TXN-008742,2046-12-07,ACCT-856217,Citibank,26.84013,38.087036,Match,
TXN-008912,2047-05-26,ACCT-759372,Citibank,-4.0043077,-4.0930557,Break,Fraudulent/Unauthorized
TXN-004818,2036-03-10,ACCT-106221,Citibank,-4.005636,-4.097636,Break,Timing Difference
TXN-006436,2040-08-14,ACCT-574950,Wells Fargo,-0.20501605,-2.767232,Match,
TXN-002987,2031-03-06,ACCT-123278,Chase,326.2827,840.6464,Break,Amount Mismatch
TXN-007839,2044-06-17,ACCT-470325,Chase,2453.8335,2545.202,Match,
TXN-000705,2024-12-05,ACCT-885715,Chase,1812.3793,1972.4994,Match,
TXN-002281,2029-03-30,ACCT-395618,Citibank,31.094355,80.73915,Break,Duplicate Entry
TXN-008735,2046-11-30,ACCT-206762,Bank of America,-4.005595,-4.097613,Break,Bank Error
TXN-004148,2034-05-10,ACCT-323501,Citibank,2752.219,2513.8672,Match,
TXN-005413,2037-10-26,ACCT-434705,Citibank,137.74167,116.30342,Match,
TXN-000374,2024-01-09,ACCT-449168,Bank of America,-4.0056357,-4.0976357,Match,
TXN-006406,2040-07-15,ACCT-771913,Citibank,-4.005593,-4.0975213,Break,Missing in Bank
TXN-009224,2048-04-02,ACCT-531361,Bank of America,-4.0054812,-4.0973315,Break,Missing in Bank
TXN-002586,2030-01-29,ACCT-508428,Bank of America,-4.0055113,-4.0975327,Match,
TXN-001333,2026-08-25,ACCT-949322,Chase,-4.005636,-4.097636,Match,
TXN-009573,2049-03-17,ACCT-544119,Citibank,-4.005636,-4.097636,Break,Missing in Bank
TXN-005283,2037-06-18,ACCT-852616,Citibank,1527.3905,1882.1946,Break,Bank Error
TXN-009132,2048-01-01,ACCT-180072,Chase,594.29236,1053.5417,Match,
TXN-008316,2045-10-07,ACCT-075232,Citibank,1547.772,1325.7622,Match,
TXN-009810,2049-11-09,ACCT-525947,Bank of America,223.25333,191.26416,Match,
TXN-001785,2027-11-20,ACCT-532697,Bank of America,-3.9561486,-3.9128926,Break,Bank Error
TXN-003183,2031-09-18,ACCT-277508,Citibank,-4.0055704,-4.097495,Break,Missing in Books
TXN-000495,2024-05-09,ACCT-747862,Citibank,-3.4107606,-3.4517605,Match,
TXN-007364,2043-02-28,ACCT-731961,HSBC,708.7133,728.8504,Break,Amount Mismatch
TXN-002861,2030-10-31,ACCT-733953,Chase,-0.85377705,-0.7697712,Match,
TXN-007930,2044-09-16,ACCT-374611,Chase,816.84576,958.1403,Match,
TXN-004042,2034-01-24,ACCT-363576,Citibank,1.4287528,1.2525185,Break,Bank Error
TXN-007179,2042-08-27,ACCT-279790,Citibank,-4.0053315,-4.0967174,Break,Duplicate Entry
TXN-002898,2030-12-07,ACCT-493140,Citibank,268.3596,280.3031,Match,
TXN-000367,2024-01-02,ACCT-285936,Wells Fargo,215.58163,413.9449,Match,
TXN-000850,2025-04-29,ACCT-809065,Bank of America,-4.004539,-4.096979,Match,
TXN-007441,2043-05-16,ACCT-609486,Citibank,-4.004227,-4.096422,Match,
TXN-009455,2048-11-19,ACCT-646125,HSBC,-2.2694218,0.3162993,Break,Bank Error
TXN-004302,2034-10-11,ACCT-183002,HSBC,2776.1355,2612.5,Match,
TXN-002654,2030-04-07,ACCT-744458,Citibank,-4.0044427,-4.096119,Match,
TXN-003504,2032-08-04,ACCT-501404,HSBC,748.0095,1225.0135,Break,Missing in Books
TXN-001542,2027-03-22,ACCT-326052,HSBC,0.07819542,0.5458106,Break,Missing in Books
TXN-004166,2034-05-28,ACCT-345836,Wells Fargo,86.393166,69.93407,Match,
TXN-008867,2047-04-11,ACCT-325331,Chase,2646.5898,2598.7458,Match,
TXN-000323,2023-11-19,ACCT-124776,Citibank,-4.005626,-4.0976195,Break,Duplicate Entry
TXN-002032,2028-07-24,ACCT-889602,Citibank,-3.9787304,-4.052366,Match,
TXN-000814,2025-03-24,ACCT-316778,Citibank,-4.005613,-4.0976076,Match,
TXN-008940,2047-06-23,ACCT-628126,Citibank,245.40056,811.07,Break,Fraudulent/Unauthorized
TXN-009376,2048-09-01,ACCT-149621,Citibank,-2.9430232,-3.1999044,Match,
TXN-001080,2025-12-15,ACCT-464960,HSBC,0.55321443,0.5277561,Break,Timing Difference
TXN-002227,2029-02-04,ACCT-870559,Citibank,-1.9258398,-3.0846303,Match,
TXN-009137,2048-01-06,ACCT-574941,HSBC,-4.005636,-4.097636,Break,Missing in Bank
TXN-009532,2049-02-04,ACCT-814758,Bank of America,-4.0055895,-4.0974317,Break,Duplicate Entry
TXN-002706,2030-05-29,ACCT-742281,Chase,6.919406,8.295606,Match,
TXN-006825,2041-09-07,ACCT-908866,Bank of America,-3.9875972,-4.057819,Break,Duplicate Entry
TXN-007557,2043-09-09,ACCT-317284,Chase,-4.005636,-4.097636,Match,
TXN-001165,2026-03-10,ACCT-438535,Chase,874.7033,1485.9408,Match,
TXN-003262,2031-12-06,ACCT-658981,Citibank,300.25528,356.332,Match,
TXN-004688,2035-11-01,ACCT-626926,Citibank,98.70515,56.64834,Match,
TXN-001451,2026-12-21,ACCT-005947,Wells Fargo,-3.9579806,-4.052123,Break,Bank Error
TXN-003863,2033-07-29,ACCT-492332,HSBC,21.028236,14.384498,Match,
TXN-006104,2039-09-17,ACCT-746295,Chase,798.7368,746.663,Match,
TXN-009216,2048-03-25,ACCT-046502,HSBC,102.01462,79.17959,Match,
TXN-007121,2042-06-30,ACCT-729825,Citibank,-4.005057,-4.0968003,Match,
TXN-006399,2040-07-08,ACCT-190957,Bank of America,-4.005636,-4.097636,Match,
TXN-009589,2049-04-02,ACCT-169378,HSBC,677.4386,506.12512,Match,
TXN-006215,2040-01-06,ACCT-011090,Citibank,69.42525,47.61345,Match,
TXN-009646,2049-05-29,ACCT-251356,Chase,-4.0056148,-4.0975976,Break,Fraudulent/Unauthorized
TXN-005337,2037-08-11,ACCT-667488,Citibank,-3.9994395,-4.056067,Match,
TXN-004057,2034-02-08,ACCT-228189,Bank of America,24.119303,32.057735,Match,
TXN-009512,2049-01-15,ACCT-827261,Citibank,-0.45823613,7.6400023,Break,Bank Error
TXN-003000,2031-03-19,ACCT-931759,Bank of America,-3.998221,-4.064969,Break,Bank Error
TXN-009025,2047-09-16,ACCT-473927,Citibank,-3.9949412,-4.09024,Break,Duplicate Entry
TXN-001232,2026-05-16,ACCT-369660,Citibank,-2.6876328,-0.93282855,Break,Missing in Bank
TXN-001515,2027-02-23,ACCT-977649,Bank of America,-4.005636,-4.097636,Break,Missing in Books
TXN-002314,2029-05-02,ACCT-123135,Citibank,43.040924,96.7213,Break,Missing in Bank
TXN-001452,2026-12-22,ACCT-327055,Chase,2046.7446,2173.5474,Match,
TXN-005268,2037-06-03,ACCT-450123,Bank of America,-4.0036674,-4.090803,Break,Bank Error
TXN-006132,2039-10-15,ACCT-748233,Chase,581.0125,603.79596,Match,
TXN-008532,2046-05-11,ACCT-439906,Bank of America,-4.0056314,-4.097628,Break,Duplicate Entry
TXN-006465,2040-09-12,ACCT-882065,Chase,-4.0055404,-4.0975585,Break,Missing in Bank
TXN-000839,2025-04-18,ACCT-185085,Chase,-4.0032578,-4.0895896,Break,Missing in Books
TXN-009916,2050-02-23,ACCT-625633,Citibank,1.4809874,23.94291,Break,Fraudulent/Unauthorized
TXN-008262,2045-08-14,ACCT-590175,Bank of America,48.00739,70.873825,Match,
TXN-006415,2040-07-24,ACCT-849289,Bank of America,-4.003679,-4.094672,Break,Missing in Books
TXN-008505,2046-04-14,ACCT-449209,Wells Fargo,-2.625679,-1.3657044,Break,Missing in Books
TXN-003568,2032-10-07,ACCT-002295,Citibank,-4.005118,-4.0971394,Match,
TXN-009265,2048-05-13,ACCT-049958,Bank of America,-4.0055346,-4.09755,Match,
TXN-003088,2031-06-15,ACCT-300471,Chase,87.77019,174.64412,Break,Duplicate Entry
TXN-008644,2046-08-31,ACCT-139448,Bank of America,-4.0056286,-4.097605,Break,Missing in Books
TXN-001715,2027-09-11,ACCT-226917,Citibank,-2.5905888,-1.8881248,Break,Missing in Bank
TXN-000340,2023-12-06,ACCT-458799,Citibank,-4.0056353,-4.0976357,Match,
TXN-009564,2049-03-08,ACCT-961739,Bank of America,-4.0055656,-4.097558,Match,
TXN-005943,2039-04-09,ACCT-550861,Chase,254.42577,350.76324,Break,Duplicate Entry
TXN-009870,2050-01-08,ACCT-517837,HSBC,-2.2233472,-2.9091744,Match,
TXN-008103,2045-03-08,ACCT-962972,Chase,-4.004048,-4.0936217,Break,Fraudulent/Unauthorized
TXN-008489,2046-03-29,ACCT-888538,Citibank,-4.0056314,-4.097623,Match,
TXN-000589,2024-08-11,ACCT-422769,HSBC,173.03026,330.58456,Break,Missing in Books
TXN-003366,2032-03-19,ACCT-591587,Bank of America,-4.005283,-4.096868,Break,Fraudulent/Unauthorized
TXN-002671,2030-04-24,ACCT-957451,Bank of America,-4.0031853,-4.095791,Match,
TXN-003590,2032-10-29,ACCT-493091,HSBC,479.57068,662.42377,Break,Missing in Bank
TXN-000035,2023-02-04,ACCT-442903,Chase,-3.8589184,-3.979938,Match,
TXN-000029,2023-01-29,ACCT-269230,Chase,-3.936069,-4.017055,Match,
TXN-008554,2046-06-02,ACCT-690937,Wells Fargo,-3.8710535,-4.0332036,Match,
TXN-008118,2045-03-23,ACCT-706493,Citibank,-3.9776967,-4.0466084,Match,
TXN-002171,2028-12-10,ACCT-658911,Wells Fargo,40.732716,13.851745,Match,
TXN-008378,2045-12-08,ACCT-504607,Bank of America,-4.005636,-4.0976357,Break,Duplicate Entry
TXN-005621,2038-05-22,ACCT-535996,Chase,-2.2703378,-1.5434753,Match,
TXN-000890,2025-06-08,ACCT-517176,Bank of America,-4.0035906,-4.090673,Break,Fraudulent/Unauthorized
TXN-006490,2040-10-07,ACCT-924974,Citibank,4.0131884,15.008872,Break,Fraudulent/Unauthorized
TXN-003323,2032-02-05,ACCT-501676,HSBC,2437.9514,2193.642,Match,
TXN-009397,2048-09-22,ACCT-820924,Chase,-4.0054626,-4.097309,Break,Missing in Books
TXN-003515,2032-08-15,ACCT-052826,Bank of America,-4.004741,-4.0964546,Match,
TXN-004421,2035-02-07,ACCT-600066,HSBC,142.68564,292.53516,Break,Timing Difference
TXN-008352,2045-11-12,ACCT-629823,HSBC,6.337884,18.79873,Break,Missing in Bank
TXN-005362,2037-09-05,ACCT-230790,Chase,-4.0056124,-4.097555,Break,Duplicate Entry
TXN-003734,2033-03-22,ACCT-408684,HSBC,2816.2844,2646.6895,Match,
TXN-009464,2048-11-28,ACCT-999426,Wells Fargo,-3.8978488,-4.032875,Match,
TXN-007082,2042-05-22,ACCT-028432,Chase,-4.005636,-4.097636,Match,
TXN-001655,2027-07-13,ACCT-602762,HSBC,2643.2297,2596.4421,Match,
TXN-005033,2036-10-11,ACCT-516614,HSBC,-4.0056167,-4.097603,Break,Missing in Bank
TXN-000224,2023-08-12,ACCT-200127,Chase,-4.005468,-4.097462,Match,
TXN-008626,2046-08-13,ACCT-902261,HSBC,-3.5948925,-3.6087673,Match,
TXN-006195,2039-12-17,ACCT-853117,Bank of America,-4.005636,-4.097636,Break,Duplicate Entry
TXN-001591,2027-05-10,ACCT-354377,Bank of America,-3.6463633,-3.2597046,Break,Fraudulent/Unauthorized
TXN-005983,2039-05-19,ACCT-896322,Chase,-3.971635,-4.0822415,Match,
TXN-003257,2031-12-01,ACCT-269531,Citibank,29.843245,78.94418,Break,Duplicate Entry
TXN-006681,2041-04-16,ACCT-911794,Citibank,-3.8849387,-3.888526,Break,Timing Difference
TXN-004771,2036-01-23,ACCT-593007,Citibank,546.2864,978.6034,Break,Bank Error
TXN-002182,2028-12-21,ACCT-781916,HSBC,396.571,170.58331,Match,
TXN-006804,2041-08-17,ACCT-533310,Chase,7.5930834,10.189821,Match,
TXN-004914,2036-06-14,ACCT-616358,HSBC,2744.3992,2455.7227,Match,
TXN-006787,2041-07-31,ACCT-617621,Wells Fargo,485.16672,740.20496,Break,Fraudulent/Unauthorized
TXN-004790,2036-02-11,ACCT-322211,Bank of America,-3.8947074,-3.9412577,Match,
TXN-001210,2026-04-24,ACCT-333413,Chase,-4.0052786,-4.0971084,Match,
TXN-000422,2024-02-26,ACCT-716056,Citibank,1214.8843,1202.9823,Match,
TXN-008741,2046-12-06,ACCT-475029,Chase,-3.6516542,-3.8616192,Match,
TXN-001707,2027-09-03,ACCT-300012,HSBC,1355.1278,1096.9252,Match,
TXN-001159,2026-03-04,ACCT-542225,Bank of America,8.462767,29.797947,Break,Bank Error
TXN-002307,2029-04-25,ACCT-734388,HSBC,-4.004346,-4.0949645,Break,Fraudulent/Unauthorized
TXN-000274,2023-10-01,ACCT-348038,Bank of America,64.51689,110.8137,Break,Missing in Books
TXN-000172,2023-06-21,ACCT-100593,Bank of America,-3.7933342,-3.9278615,Match,
TXN-003957,2033-10-31,ACCT-835500,Citibank,791.3464,874.54535,Match,
TXN-006697,2041-05-02,ACCT-059313,Bank of America,-4.0054517,-4.097292,Break,Fraudulent/Unauthorized
TXN-003189,2031-09-24,ACCT-611080,HSBC,-3.9954329,-4.090499,Match,
TXN-008133,2045-04-07,ACCT-617987,Citibank,1011.0222,1603.5425,Break,Fraudulent/Unauthorized
TXN-004809,2036-03-01,ACCT-550550,Wells Fargo,-4.0055356,-4.097568,Match,
TXN-008084,2045-02-17,ACCT-317294,HSBC,-4.005636,-4.097636,Match,
TXN-001565,2027-04-14,ACCT-573917,Wells Fargo,1587.3561,1784.19,Break,Duplicate Entry
